tconst,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,budget,id_TMDB,origin_country,original_language,overview,popularity_film,poster_path,revenue,spoken_languages,tagline,b_annonce,key_words
tt15463032,Love in the Villa,2022,114,"Comedy,Romance",5.4,13930,0.0,934756,['US'],en,Partez en Italie avec cette comédie romantique pétillante où une Américaine fleur bleue et un Anglais cynique se livrent une guerre de territoire pour une villa louée deux fois.,8.884,https://media.themoviedb.org/t/p/original/t92CXfEP5aWBATeOomcF0wF9NsM.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=wbt0C-VxSb8,"['villa', 'vacation', 'love', 'travel', 'break-up', 'verona italy', 'life']"
tt15521050,Love & Gelato,2022,110,"Comedy,Drama,Romance",5.2,6782,0.0,968438,['US'],en,"Pour accomplir la dernière volonté de sa mère, Lina passe à Rome l'été précédant son entrée à l'université et découvre l'amour, l'aventure… et le délice des glaces",9.414,https://media.themoviedb.org/t/p/original/AbGBTH3bWaiJpjCOJ9RSoQ9NPRT.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",,https://www.youtube.com/watch?v=lqMX69YCnWM,['based on novel or book']
tt1555069,Mary Queen of Scots,2013,119,"Biography,Drama,History",5.4,1006,0.0,193006,['CH'],en,"Élevée en France, Mary Stuart épouse en premières noces François II, roi de France. A peine âgée de 15 ans, elle devient souveraine à 17 ans, en 1559, à la mort de son époux, emporté par la maladie. Six ans plus tard, elle épouse en secondes noces à Édimbourg Henry Stuart, dit «Lord Darnley», roi consort d'Écosse. La jeune femme n'a que mépris pour son mari, qu'elle juge faible. Elle fait alors la rencontre de James Hepburn, comte de Bothwell, dont elle tombe immédiatement amoureuse. Reine catholique en terre protestante, elle accumule les maladresses et choque la population en épousant Bothwell après avoir fait assassiner son mari. Élizabeth Ire, qui a peur pour son propre trône, fait enfermer sa rivale...",4.729,https://media.themoviedb.org/t/p/original/7KGdEDcqzRqwYZRD34ndKtf1yC7.jpg,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=WIDOo-6WUV0,['16th century']
tt1560139,Boy,2010,87,"Comedy,Drama",7.5,30134,0.0,39356,['NZ'],en,"Boy, onze ans, habite dans un village maori avec sa grand-mère, son petit frère Rocky, et une tribu de cousins. Il vit dans un monde imaginaire, est fan de Michael Jackson et de son nouveau tube ""Thriller"". L’autre héros de Boy est Alamein, père absent que le jeune garçon imagine tantôt en samouraï maori, tantôt en star du rugby ou encore en intime du roi de la Pop. Après sept ans d’absence, lorsque Alamein rentre à la maison, Boy va devoir confronter ses rêves à la réalité...",9.492,https://media.themoviedb.org/t/p/original/jOcwOnCwTbCvJm7jAbeSo4Jgv0H.jpg,9116968.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Maori', 'iso_639_1': 'mi', 'name': ''}]",,https://www.youtube.com/watch?v=QAC6NG4ucxs,"['farm', 'new zealand', 'maori', 'goat', 'coming of age', 'grief', 'dead mother', 'duringcreditsstinger', '1980s', 'kids on their own', 'father son relationship']"
tt1560220,Zombieland: Double Tap,2019,99,"Action,Comedy,Horror",6.7,210256,42000000.0,338967,['US'],en,"Le chaos règne partout dans le pays, depuis la Maison Blanche jusqu'aux petites villes les plus reculées. Nos quatre tueurs doivent désormais affronter de nouvelles races de zombies qui ont évolué en dix ans et une poignée de rescapés humains. Mais ce sont les conflits propres à cette ""famille"" improvisée qui restent les plus difficiles à gérer…",37.907,https://media.themoviedb.org/t/p/original/kH705HbDWmAD6wjXknbRMtZEljc.jpg,122800000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","Columbus, Tallahassee, Wichita et Little Rock peuvent-ils survivre aux zombies et à eux-mêmes ?",https://www.youtube.com/watch?v=-jDUzFGUNE4,"['marriage proposal', 'the white house', 'gore', 'road trip', 'sequel', 'survival', 'spoof', 'zombie', 'recreational vehicle', 'aftercreditsstinger', 'frantic', 'graceland', 'minivan', 'christmas present', 'hilarious', 'whimsical', 'frightened']"
tt1560747,The Master,2012,138,"Drama,History",7.1,189334,32000000.0,68722,['US'],en,"Freddie, un vétéran, revient en Californie après s’être battu dans le Pacifique. Alcoolique, il distille sa propre gnôle et contient difficilement la violence qu’il a en lui… Quand Freddie rencontre Lancaster Dodd — « le Maître », charismatique meneur d’un mouvement nommé la Cause, il tombe rapidement sous sa coupe…",16.172,https://media.themoviedb.org/t/p/original/3O2gado3DDPUkXmTrIrUaojiVft.jpg,28258060.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Un aperçu de la vie du chef de l'Église de scientologie,https://www.youtube.com/watch?v=v6_hpWygnL4,"['post-traumatic stress disorder (ptsd)', 'sexual obsession', 'religion', 'drifter', 'alcoholic', 'handjob', 'post war', 'cult leader', 'scientology', 'religious cult', 'charismatic leader', 'right hand man', '1940s', 'past life regression', 'nude dancing']"
tt1560993,"L'amour, c'est mieux à deux",2010,100,"Comedy,Romance",5.7,1845,0.0,136294,['FR'],fr,"Michel rêve d’une rencontre parfaite, totalement due au hasard comme l’ont connu ses parents et ses grands-parents, alors que Vincent applique à la lettre l’adage qui dit que les hommes ont un sexe à la place du cerveau. Amis d’enfance aux visions diamétralement opposées sur les femmes ils découvriront les limites de leurs raisonnements respectifs au contact d’Angèle et de Nathalie.",7.25,https://media.themoviedb.org/t/p/original/6BCkjZWMKWwVk8Okpn5iMtB16H7.jpg,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",,https://www.youtube.com/watch?v=5kzwykwdPaM,"['paris, france']"
tt1563742,Overboard,2018,112,"Comedy,Romance",6.0,42062,12000000.0,454619,['US'],en,"Leonardo, un riche playboy renvoie Kate, une de ses employées. Quand celui-ci perd la mémoire à la suite d'un accident, elle se fait passer pour sa femme…",30.552,https://media.themoviedb.org/t/p/original/41Rzkgo9y7n6BNGD6O8j0LVs8Yu.jpg,91244913.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Norwegian', 'iso_639_1': 'no', 'name': 'Norsk'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",,https://www.youtube.com/watch?v=JrZxAI0S9W8,"['amnesia', 'remake', 'revenge', 'wealthy', 'rich']"
tt1564349,Dolphin Tale,2011,113,"Drama,Family",6.8,26003,37000000.0,62837,['US'],en,"Alors qu’un jeune dauphin femelle s’ébroue, il est pris au piège dans un casier à crabe et se blesse grièvement la queue. Repêché, il est transporté à l’hôpital Clearwater pour espèces marines, où il est rebaptisé Winter. Mais ce n’est que la première étape d’un long combat pour sa survie… Car s’il perd sa queue, Winter risque de mourir. Il faudra toute l’expertise d’un biologiste marin passionné, le savoir-faire d’un brillant prothésiste et le dévouement indéfectible d’un petit garçon pour que l’impossible se produise : sauver Winter. Un miracle révolutionnaire qui redonnera espoir à des milliers de personnes handicapées à travers le monde.",15.024,https://media.themoviedb.org/t/p/original/lJSQkFezRdmkxuVnXUzfNarBwxZ.jpg,95404397.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Inspiré de l'incroyable histoire vraie de Winter,https://www.youtube.com/watch?v=cEmeFC4HUjM,"['florida', 'dolphin', 'based on true story', 'trap', 'summer']"
tt1564367,Just Go with It,2011,117,"Comedy,Romance",6.4,272005,80000000.0,50546,['US'],en,"Pour rester libre et éviter toute forme d’engagement, Danny a toujours prétendu être marié. Mais voilà qu’il tombe amoureux… Désirant se libérer de ce mensonge devenu trop encombrant, il demande à sa fidèle assistante, Katherine, de se faire passer pour son ex-femme. Le problème, c’est qu’à force d’empiler les bobards, Danny ne va pas pouvoir se contenter d’en rester là, et ce sont bientôt les enfants de son assistante qui se retrouvent à faire semblant d’être les siens…L’engrenage infernal est lancé et la situation va vite devenir intenable, d’autant que tout ce petit monde se retrouve pour un week-end mouvementé à Hawaï…",41.633,https://media.themoviedb.org/t/p/original/rZxtqAKfOUMchFlhViM03vSxiQX.jpg,214945591.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=rW7nvXVYC1U,"['friendship', 'hawaii', 'assistant', 'plastic surgery', 'romantic comedy', 'waterfall', 'falling in love', 'older man younger woman relationship', 'young woman', 'family vacation', 'single mother', 'plastic surgeon', 'divorced', 'schoolteacher', 'rich man', 'favor', 'elaborate ruse', 'pretending to be wife', 'pretend marriage', 'backstory', 'lies to cover lies', 'pretend family', 'sorority sister']"
tt1565958,Les émotifs anonymes,2010,80,"Comedy,Romance",6.8,12160,0.0,51991,['FR'],fr,"Jean-René, patron d’une fabrique de chocolat, et Angélique, chocolatière de talent, sont deux grands émotifs. C’est leur passion commune pour le chocolat qui les rapproche. Ils tombent amoureux l’un de l’autre sans oser se l’avouer. Hélas, leur timidité maladive tend à les éloigner. Mais ils surmonteront leur manque de confiance en eux, au risque de dévoiler leurs sentiments.",7.69,https://media.themoviedb.org/t/p/original/vZOosmM7prUkplUuZ1shie7R7sB.jpg,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",,https://www.youtube.com/watch?v=hru2ojH_j3Q,"['expensive restaurant', 'chocolate', 'shyness', 'chocolaterie', 'group therapy', 'salesperson']"
tt1566501,For Greater Glory: The True Story of Cristiada,2012,145,"Drama,History,War",6.5,5401,12000000.0,96399,['MX'],en,"En 1926, un soulèvement populaire secoue le Mexique suite aux lois du président Callès, qui interdisent toutes pratiques religieuses dans l’ensemble du pays. Des hommes et des femmes de tous horizons, les Cristeros, vont alors risquer leur vie pour défendre leur liberté et lutter contre les persécutions menées par le gouvernement. Une des pages les plus sombres de l’Histoire du Mexique.",16.63,https://media.themoviedb.org/t/p/original/A4r5I8cV2yVdn84ZXXP4TPyPS4i.jpg,10173682.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Pour la plus grande Gloire - L'histoire vraie des Cristeros,https://www.youtube.com/watch?v=k2DltnxPts4,['duringcreditsstinger']
tt15671028,No Hard Feelings,2023,103,"Comedy,Romance",6.4,178956,45000000.0,884605,['US'],en,"Maddie est sur le point de perdre sa maison d’enfance et elle pense avoir trouvé la solution à ses problèmes financiers lorsqu’elle tombe sur une offre d’emploi intrigante : parents fortunés cherchent quelqu’un pour emmener Percy, leur fils introverti de 19 ans, dans une série de « dates » afin de le décoincer avant qu’il ne parte pour l’université. A la grande surprise de Maddie, Percy rend ce challenge plus compliqué que prévu et le temps est compté. Elle a un été pour relever ce challenge ou se retrouver sans toit.",51.883,https://media.themoviedb.org/t/p/original/AtQ28K2mTbVsiECogXENQ8DxGbm.jpg,83000000.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Elle a un été pour le chauffer,https://www.youtube.com/watch?v=SKIlxYhoX9k,"['friendship', 'older woman seduces younger guy', 'romantic comedy', 'summer', 'new york state', 'teen comedy', 'hometown', 'bankruptcy', 'craigslist', 'animal shelter', 'socially awkward', 'uber', 'late coming of age', 'nude swimming', 'graduation party', 'helicopter parenting']"
tt1567437,The Voices,2014,103,"Comedy,Crime,Horror",6.3,64175,0.0,244458,['US'],en,"Jerry vit à Milton, petite ville américaine bien tranquille où il travaille dans une usine de baignoires. Célibataire, il n’est pas solitaire pour autant dans la mesure où il s’entend très bien avec son chat, M. Moustache, et son chien, Bosco. Jerry voit régulièrement sa psy, aussi charmante que compréhensive, à qui il révèle un jour qu’il apprécie de plus en plus Fiona - la délicieuse Anglaise qui travaille à la comptabilité de l’usine. Bref, tout se passe bien dans sa vie plutôt ordinaire - du moins tant qu’il n’oublie pas de prendre ses médicaments...",12.863,https://media.themoviedb.org/t/p/original/uRdhZZGKnImfjtm4gp6G097NaEU.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Entendre des voix peut être un crime.,https://www.youtube.com/watch?v=u7_lAxe2D7k,"['serial killer', 'psychiatrist', 'killer', 'evil', 'woman director']"
tt1568335,Jean-Michel Basquiat: The Radiant Child,2010,88,Documentary,7.7,2508,0.0,51486,['US'],en,"Pionnier de l’art contemporain par sa renommée et l’abondance de son œuvre, Jean-Michel Basquiat a produit une œuvre des plus riches en un temps très court. Tamra Davis, rend ici hommage à l’artiste qu’elle a très bien connu grâce à des images et entretiens inédits issus de ses propres archives. Un documentaire incontournable sur l’itinéraire d’un enfant de New York.",3.07,https://media.themoviedb.org/t/p/original/bNCVtgrwkjTOdR5woMTsH9FVDd3.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=nDFj1qloWz4,"['new york city', 'painter', 'street artist', 'boy genius', 'biracial', 'woman director']"
tt1568343,The Humbling,2014,112,"Comedy,Drama,Romance",5.6,7315,2000000.0,254023,['US'],en,"Célèbre comédien de théâtre, Simon Axler sombre dans la dépression au point de devenir suicidaire lorsqu’il perd soudainement et inexplicablement son don. Pour tenter de retrouver le feu sacré, il entame une liaison avec une lesbienne deux fois plus jeune que lui. Mais très vite, leur relation sème le chaos tandis que d’anciennes connaissances du couple réapparaissent dans leur vie...",6.248,https://media.themoviedb.org/t/p/original/8x8NUmtcuNqlIH1JDAoxUjoDX7P.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=oRPMkbvvm98,['extramarital affair']
tt1570728,"Crazy, Stupid, Love.",2011,118,"Comedy,Drama,Romance",7.4,578541,50000000.0,50646,['US'],en,"À tout juste quarante ans, Cal Weaver mène une vie de rêve, bonne situation, belle maison, enfants formidables et mariage parfait avec sa petite amie du lycée. Mais lorsqu'il apprend que sa femme, Emily, le trompe et demande le divorce, sa vie « parfaite » s'écroule. Pire, dans le monde des célibataires d'aujourd'hui, Cal, qui n'a plus dragué depuis des lustres, se révèle un modèle d'anti-séduction. Passant désormais ses soirées à bouder tout seul au bar du coin, l'infortuné Cal est pris en main comme complice et protégé d'un séduisant trentenaire, Jacob Palmer. Pour l'aider à oublier sa femme et à commencer une nouvelle vie, Jacob tente de faire découvrir à Cal les nombreuses perspectives qui s'offrent à lui : femmes en quête d'aventures, soirées arrosées entre copains et un chic supérieur à la moyenne.",48.706,https://media.themoviedb.org/t/p/original/wYQ8LLOGoxqVtRTdKPmi1J59FWo.jpg,145079584.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",C'est fou. C'est stupide. C'est l'amour.,https://www.youtube.com/watch?v=mMsdIVk1h3s,"['friendship', 'soulmates', 'marriage crisis', 'midlife crisis', 'babysitter', 'womanizer', 'law school', 'los angeles, california', 'middle school', 'relationship', 'love affair', 'divorcee', 'teenage love']"
